"N","min(C)","q1(C)","med(C)","q3(C)","max(C)","avg(C)","std(C)","min(Area)","q1(Area)","med(Area)","q3(Area)","max(Area)","avg(Area)","std(Area)","min(vtkOriginalCellIds)","q1(vtkOriginalCellIds)","med(vtkOriginalCellIds)","q3(vtkOriginalCellIds)","max(vtkOriginalCellIds)","avg(vtkOriginalCellIds)","std(vtkOriginalCellIds)","vtkValidPointMask","Time"
1,0.11301,0.11301,0.11301,0.11301,0.11301,0.11301,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.724
1,0.11301,0.11301,0.11301,0.11301,0.11301,0.11301,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7245
1,0.113,0.113,0.113,0.113,0.113,0.113,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.725
1,0.113,0.113,0.113,0.113,0.113,0.113,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7255
1,0.113,0.113,0.113,0.113,0.113,0.113,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.726
1,0.11299,0.11299,0.11299,0.11299,0.11299,0.11299,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7265
1,0.11299,0.11299,0.11299,0.11299,0.11299,0.11299,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.727
1,0.11299,0.11299,0.11299,0.11299,0.11299,0.11299,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7275
1,0.11299,0.11299,0.11299,0.11299,0.11299,0.11299,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.728
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7285
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.729
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7295
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.73
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7305
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.731
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7315
1,0.11297,0.11297,0.11297,0.11297,0.11297,0.11297,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.732
1,0.11297,0.11297,0.11297,0.11297,0.11297,0.11297,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7325
1,0.11297,0.11297,0.11297,0.11297,0.11297,0.11297,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.733
1,0.11297,0.11297,0.11297,0.11297,0.11297,0.11297,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7335
1,0.11297,0.11297,0.11297,0.11297,0.11297,0.11297,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.734
1,0.11297,0.11297,0.11297,0.11297,0.11297,0.11297,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7345
1,0.11297,0.11297,0.11297,0.11297,0.11297,0.11297,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.735
1,0.11297,0.11297,0.11297,0.11297,0.11297,0.11297,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7355
1,0.11297,0.11297,0.11297,0.11297,0.11297,0.11297,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.736
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7365
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.737
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7375
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.738
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7385
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.739
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7395
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.74
1,0.11299,0.11299,0.11299,0.11299,0.11299,0.11299,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7405
1,0.11299,0.11299,0.11299,0.11299,0.11299,0.11299,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.741
1,0.11299,0.11299,0.11299,0.11299,0.11299,0.11299,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7415
1,0.11299,0.11299,0.11299,0.11299,0.11299,0.11299,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.742
1,0.11299,0.11299,0.11299,0.11299,0.11299,0.11299,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7425
1,0.113,0.113,0.113,0.113,0.113,0.113,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.743
1,0.113,0.113,0.113,0.113,0.113,0.113,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7435
1,0.113,0.113,0.113,0.113,0.113,0.113,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.744
1,0.113,0.113,0.113,0.113,0.113,0.113,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7445
1,0.11301,0.11301,0.11301,0.11301,0.11301,0.11301,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.745
1,0.11301,0.11301,0.11301,0.11301,0.11301,0.11301,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7455
1,0.11301,0.11301,0.11301,0.11301,0.11301,0.11301,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.746
1,0.11301,0.11301,0.11301,0.11301,0.11301,0.11301,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7465
1,0.11301,0.11301,0.11301,0.11301,0.11301,0.11301,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.747
1,0.11301,0.11301,0.11301,0.11301,0.11301,0.11301,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7475
1,0.11301,0.11301,0.11301,0.11301,0.11301,0.11301,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.748
1,0.11302,0.11302,0.11302,0.11302,0.11302,0.11302,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7485
1,0.11302,0.11302,0.11302,0.11302,0.11302,0.11302,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.749
1,0.11302,0.11302,0.11302,0.11302,0.11302,0.11302,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7495
1,0.11302,0.11302,0.11302,0.11302,0.11302,0.11302,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.75
1,0.11302,0.11302,0.11302,0.11302,0.11302,0.11302,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7505
1,0.11302,0.11302,0.11302,0.11302,0.11302,0.11302,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.751
1,0.11302,0.11302,0.11302,0.11302,0.11302,0.11302,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7515
1,0.11302,0.11302,0.11302,0.11302,0.11302,0.11302,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.752
1,0.11302,0.11302,0.11302,0.11302,0.11302,0.11302,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7525
1,0.11302,0.11302,0.11302,0.11302,0.11302,0.11302,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.753
1,0.11303,0.11303,0.11303,0.11303,0.11303,0.11303,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7535
1,0.11303,0.11303,0.11303,0.11303,0.11303,0.11303,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.754
1,0.11303,0.11303,0.11303,0.11303,0.11303,0.11303,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7545
1,0.11303,0.11303,0.11303,0.11303,0.11303,0.11303,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.755
1,0.11303,0.11303,0.11303,0.11303,0.11303,0.11303,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7555
1,0.11303,0.11303,0.11303,0.11303,0.11303,0.11303,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.756
1,0.11302,0.11302,0.11302,0.11302,0.11302,0.11302,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7565
1,0.11302,0.11302,0.11302,0.11302,0.11302,0.11302,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.757
1,0.11301,0.11301,0.11301,0.11301,0.11301,0.11301,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7575
1,0.11301,0.11301,0.11301,0.11301,0.11301,0.11301,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.758
1,0.11301,0.11301,0.11301,0.11301,0.11301,0.11301,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7585
1,0.113,0.113,0.113,0.113,0.113,0.113,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.759
1,0.113,0.113,0.113,0.113,0.113,0.113,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7595
1,0.113,0.113,0.113,0.113,0.113,0.113,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.76
1,0.11299,0.11299,0.11299,0.11299,0.11299,0.11299,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7605
1,0.11299,0.11299,0.11299,0.11299,0.11299,0.11299,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.761
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7615
1,0.11298,0.11298,0.11298,0.11298,0.11298,0.11298,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.762
1,0.11297,0.11297,0.11297,0.11297,0.11297,0.11297,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7625
1,0.11297,0.11297,0.11297,0.11297,0.11297,0.11297,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.763
1,0.11296,0.11296,0.11296,0.11296,0.11296,0.11296,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7635
1,0.11296,0.11296,0.11296,0.11296,0.11296,0.11296,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.764
1,0.11295,0.11295,0.11295,0.11295,0.11295,0.11295,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7645
1,0.11294,0.11294,0.11294,0.11294,0.11294,0.11294,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.765
1,0.11294,0.11294,0.11294,0.11294,0.11294,0.11294,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7655
1,0.11293,0.11293,0.11293,0.11293,0.11293,0.11293,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.766
1,0.11292,0.11292,0.11292,0.11292,0.11292,0.11292,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7665
1,0.11291,0.11291,0.11291,0.11291,0.11291,0.11291,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.767
1,0.11291,0.11291,0.11291,0.11291,0.11291,0.11291,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7675
1,0.1129,0.1129,0.1129,0.1129,0.1129,0.1129,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.768
1,0.11289,0.11289,0.11289,0.11289,0.11289,0.11289,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7685
1,0.11288,0.11288,0.11288,0.11288,0.11288,0.11288,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.769
1,0.11287,0.11287,0.11287,0.11287,0.11287,0.11287,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7695
1,0.11286,0.11286,0.11286,0.11286,0.11286,0.11286,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.77
1,0.11285,0.11285,0.11285,0.11285,0.11285,0.11285,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7705
1,0.11284,0.11284,0.11284,0.11284,0.11284,0.11284,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.771
1,0.11283,0.11283,0.11283,0.11283,0.11283,0.11283,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7715
1,0.11281,0.11281,0.11281,0.11281,0.11281,0.11281,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.772
1,0.1128,0.1128,0.1128,0.1128,0.1128,0.1128,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7725
1,0.11278,0.11278,0.11278,0.11278,0.11278,0.11278,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.773
1,0.11277,0.11277,0.11277,0.11277,0.11277,0.11277,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7735
1,0.11276,0.11276,0.11276,0.11276,0.11276,0.11276,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.774
1,0.11275,0.11275,0.11275,0.11275,0.11275,0.11275,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7745
1,0.11273,0.11273,0.11273,0.11273,0.11273,0.11273,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.775
1,0.11272,0.11272,0.11272,0.11272,0.11272,0.11272,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7755
1,0.11271,0.11271,0.11271,0.11271,0.11271,0.11271,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.776
1,0.1127,0.1127,0.1127,0.1127,0.1127,0.1127,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7765
1,0.11269,0.11269,0.11269,0.11269,0.11269,0.11269,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.777
1,0.11268,0.11268,0.11268,0.11268,0.11268,0.11268,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7775
1,0.11267,0.11267,0.11267,0.11267,0.11267,0.11267,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.778
1,0.11266,0.11266,0.11266,0.11266,0.11266,0.11266,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7785
1,0.11264,0.11264,0.11264,0.11264,0.11264,0.11264,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.779
1,0.11263,0.11263,0.11263,0.11263,0.11263,0.11263,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7795
1,0.11262,0.11262,0.11262,0.11262,0.11262,0.11262,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.78
1,0.1126,0.1126,0.1126,0.1126,0.1126,0.1126,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7805
1,0.11259,0.11259,0.11259,0.11259,0.11259,0.11259,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.781
1,0.11258,0.11258,0.11258,0.11258,0.11258,0.11258,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7815
1,0.11256,0.11256,0.11256,0.11256,0.11256,0.11256,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.782
1,0.11255,0.11255,0.11255,0.11255,0.11255,0.11255,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7825
1,0.11254,0.11254,0.11254,0.11254,0.11254,0.11254,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.783
1,0.11253,0.11253,0.11253,0.11253,0.11253,0.11253,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7835
1,0.11251,0.11251,0.11251,0.11251,0.11251,0.11251,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.784
1,0.1125,0.1125,0.1125,0.1125,0.1125,0.1125,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7845
1,0.11249,0.11249,0.11249,0.11249,0.11249,0.11249,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.785
1,0.11248,0.11248,0.11248,0.11248,0.11248,0.11248,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7855
1,0.11247,0.11247,0.11247,0.11247,0.11247,0.11247,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.786
1,0.11246,0.11246,0.11246,0.11246,0.11246,0.11246,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7865
1,0.11245,0.11245,0.11245,0.11245,0.11245,0.11245,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.787
1,0.11244,0.11244,0.11244,0.11244,0.11244,0.11244,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7875
1,0.11243,0.11243,0.11243,0.11243,0.11243,0.11243,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.788
1,0.11242,0.11242,0.11242,0.11242,0.11242,0.11242,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7885
1,0.11241,0.11241,0.11241,0.11241,0.11241,0.11241,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.789
1,0.1124,0.1124,0.1124,0.1124,0.1124,0.1124,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7895
1,0.11238,0.11238,0.11238,0.11238,0.11238,0.11238,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.79
1,0.11237,0.11237,0.11237,0.11237,0.11237,0.11237,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7905
1,0.11236,0.11236,0.11236,0.11236,0.11236,0.11236,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.791
1,0.11236,0.11236,0.11236,0.11236,0.11236,0.11236,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7915
1,0.11235,0.11235,0.11235,0.11235,0.11235,0.11235,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.792
1,0.11234,0.11234,0.11234,0.11234,0.11234,0.11234,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7925
1,0.11233,0.11233,0.11233,0.11233,0.11233,0.11233,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.793
1,0.11232,0.11232,0.11232,0.11232,0.11232,0.11232,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7935
1,0.11231,0.11231,0.11231,0.11231,0.11231,0.11231,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.794
1,0.1123,0.1123,0.1123,0.1123,0.1123,0.1123,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7945
1,0.11229,0.11229,0.11229,0.11229,0.11229,0.11229,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.795
1,0.11228,0.11228,0.11228,0.11228,0.11228,0.11228,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7955
1,0.11227,0.11227,0.11227,0.11227,0.11227,0.11227,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.796
1,0.11226,0.11226,0.11226,0.11226,0.11226,0.11226,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7965
1,0.11224,0.11224,0.11224,0.11224,0.11224,0.11224,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.797
1,0.11223,0.11223,0.11223,0.11223,0.11223,0.11223,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7975
1,0.11222,0.11222,0.11222,0.11222,0.11222,0.11222,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.798
1,0.11221,0.11221,0.11221,0.11221,0.11221,0.11221,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7985
1,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.799
1,0.11219,0.11219,0.11219,0.11219,0.11219,0.11219,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.7995
1,0.11217,0.11217,0.11217,0.11217,0.11217,0.11217,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8
1,0.11216,0.11216,0.11216,0.11216,0.11216,0.11216,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8005
1,0.11215,0.11215,0.11215,0.11215,0.11215,0.11215,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.801
1,0.11215,0.11215,0.11215,0.11215,0.11215,0.11215,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8015
1,0.11214,0.11214,0.11214,0.11214,0.11214,0.11214,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.802
1,0.11213,0.11213,0.11213,0.11213,0.11213,0.11213,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8025
1,0.11212,0.11212,0.11212,0.11212,0.11212,0.11212,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.803
1,0.11211,0.11211,0.11211,0.11211,0.11211,0.11211,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8035
1,0.11211,0.11211,0.11211,0.11211,0.11211,0.11211,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.804
1,0.1121,0.1121,0.1121,0.1121,0.1121,0.1121,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8045
1,0.11209,0.11209,0.11209,0.11209,0.11209,0.11209,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.805
1,0.11209,0.11209,0.11209,0.11209,0.11209,0.11209,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8055
1,0.11208,0.11208,0.11208,0.11208,0.11208,0.11208,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.806
1,0.11208,0.11208,0.11208,0.11208,0.11208,0.11208,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8065
1,0.11207,0.11207,0.11207,0.11207,0.11207,0.11207,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.807
1,0.11207,0.11207,0.11207,0.11207,0.11207,0.11207,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8075
1,0.11206,0.11206,0.11206,0.11206,0.11206,0.11206,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.808
1,0.11206,0.11206,0.11206,0.11206,0.11206,0.11206,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8085
1,0.11206,0.11206,0.11206,0.11206,0.11206,0.11206,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.809
1,0.11205,0.11205,0.11205,0.11205,0.11205,0.11205,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8095
1,0.11205,0.11205,0.11205,0.11205,0.11205,0.11205,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.81
1,0.11205,0.11205,0.11205,0.11205,0.11205,0.11205,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8105
1,0.11205,0.11205,0.11205,0.11205,0.11205,0.11205,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.811
1,0.11204,0.11204,0.11204,0.11204,0.11204,0.11204,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8115
1,0.11204,0.11204,0.11204,0.11204,0.11204,0.11204,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.812
1,0.11204,0.11204,0.11204,0.11204,0.11204,0.11204,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8125
1,0.11204,0.11204,0.11204,0.11204,0.11204,0.11204,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.813
1,0.11204,0.11204,0.11204,0.11204,0.11204,0.11204,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8135
1,0.11203,0.11203,0.11203,0.11203,0.11203,0.11203,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.814
1,0.11203,0.11203,0.11203,0.11203,0.11203,0.11203,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8145
1,0.11203,0.11203,0.11203,0.11203,0.11203,0.11203,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.815
1,0.11202,0.11202,0.11202,0.11202,0.11202,0.11202,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8155
1,0.11202,0.11202,0.11202,0.11202,0.11202,0.11202,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.816
1,0.11201,0.11201,0.11201,0.11201,0.11201,0.11201,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8165
1,0.11201,0.11201,0.11201,0.11201,0.11201,0.11201,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.817
1,0.11201,0.11201,0.11201,0.11201,0.11201,0.11201,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8175
1,0.112,0.112,0.112,0.112,0.112,0.112,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.818
1,0.112,0.112,0.112,0.112,0.112,0.112,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8185
1,0.11199,0.11199,0.11199,0.11199,0.11199,0.11199,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.819
1,0.11199,0.11199,0.11199,0.11199,0.11199,0.11199,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8195
1,0.11199,0.11199,0.11199,0.11199,0.11199,0.11199,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.82
1,0.11198,0.11198,0.11198,0.11198,0.11198,0.11198,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8205
1,0.11198,0.11198,0.11198,0.11198,0.11198,0.11198,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.821
1,0.11198,0.11198,0.11198,0.11198,0.11198,0.11198,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8215
1,0.11198,0.11198,0.11198,0.11198,0.11198,0.11198,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.822
1,0.11197,0.11197,0.11197,0.11197,0.11197,0.11197,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8225
1,0.11197,0.11197,0.11197,0.11197,0.11197,0.11197,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.823
1,0.11198,0.11198,0.11198,0.11198,0.11198,0.11198,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8235
1,0.11198,0.11198,0.11198,0.11198,0.11198,0.11198,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.824
1,0.11198,0.11198,0.11198,0.11198,0.11198,0.11198,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.8245
